# This file contains the GENOTYPE regression coefficients associated with each gene ,,,,,,,,,,,,,
,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene
19703,ZK418.9b.1,0.909610542,0.976091903,-0.026459265,0.233060092,7.43959654,0.155644824,0.06277575,0.01869976,0.010139683,0.01869976,WBGene00022738,ZK418.9
19704,F26B1.2e,0.909748205,0.976102257,-0.072886163,0.642983774,3.969162064,0.741307532,0.516952086,-0.324636776,0.103190114,0.103190114,WBGene00017816,F26B1.2
19705,M03F4.2c,0.909693121,0.976102257,-0.1453882,1.281793184,1.230664318,2.96211089,1.478152796,0.986337855,0.88233498,0.986337855,WBGene00000066,act-4
19706,R17.1,0.909760728,0.976102257,-0.050010298,0.441240015,2.899298071,0.112580535,0.062493961,0.062294907,0.229545165,0.229545165,WBGene00011267,fbxb-85
19707,F33E2.2d,0.909915793,0.976212887,-0.045991083,0.406480023,5.662801573,0.121345547,0.213942345,-0.183570234,0.033896669,0.033896669,WBGene00001008,dlk-1
19708,ZK185.1b,0.909956183,0.976212887,0.072292635,0.639227159,4.43281155,0.39515259,0.538032522,-0.300123701,0.07488452,0.07488452,WBGene00022681,ZK185.1
19709,F18E3.12,0.910137712,0.976358092,0.092247565,0.817327742,5.429546624,0.89470188,0.010172345,0.991864611,0.03991009,0.991864611,WBGene00045275,F18E3.12
19710,C07G2.2d.2,0.91032504,0.9763937,0.069804063,0.619772295,6.126407219,0.348850965,0.552207438,-0.352414738,0.023969108,0.023969108,WBGene00000223,atf-7
19711,C16A3.1a,0.910355626,0.9763937,0.010901888,0.096828225,7.217147887,0.012324127,0.002683939,0.003677036,0.011379618,0.011379618,WBGene00015806,C16A3.1
19712,F56B3.4b,0.910273415,0.9763937,-0.017067572,0.151451021,6.552555873,0.02367899,0.016683031,0.011851034,0.017723087,0.017723087,WBGene00004824,F56B3.4
19713,Y34F4.1a,0.910251839,0.9763937,0.052630584,0.466910649,4.1808529,0.304263743,0.021247852,0.30576048,0.089197098,0.30576048,WBGene00021336,Y34F4.1
19714,K08F4.4,0.910426128,0.976419784,-0.035056267,0.311608319,3.763325875,0.043834019,0.026566533,0.026278537,0.119083084,0.119083084,WBGene00001621,glt-3
19715,C46F11.1b,0.910618509,0.976427992,-0.22532621,2.007209872,3.166711388,4.937447553,1.294990989,4.748346218,0.185989057,4.748346218,WBGene00006822,unc-93
19716,F55F3.1.1,0.910553639,0.976427992,-0.04359741,0.388083653,5.941115659,0.12520765,0.198355159,-0.146389357,0.027558223,0.027558223,WBGene00010115,aakb-1
19717,Y49A3A.3,0.910615817,0.976427992,-0.010395268,0.092598428,7.119317927,0.026887545,0.00079888,0.011990049,0.012062824,0.012062824,WBGene00013026,Y49A3A.3
19718,ZK973.10.2,0.910511886,0.976427992,-0.01697073,0.150994686,6.126316968,0.053738891,0.010228367,0.019889652,0.023970725,0.023970725,WBGene00003061,lpd-5
19719,Y71G12B.6b.1,0.910789699,0.976562027,-0.039880929,0.355944615,3.702059555,0.070482455,0.065685486,0.013967192,0.124359367,0.124359367,WBGene00022146,Y71G12B.6
19720,C01B10.6b,0.911153176,0.976619884,-0.244840056,2.194219833,1.61794743,6.114108606,2.213034946,5.008866064,0.644760056,5.008866064,WBGene00015280,C01B10.6
19721,C09G4.2c,0.911440595,0.976619884,0.154763905,1.391490989,2.863538677,2.865671144,2.448874154,0.455496604,0.236129197,0.455496604,WBGene00015650,pkg-2
19722,C10C5.1d,0.911536527,0.976619884,-0.075234502,0.677174225,5.999574823,0.359513691,0.661479016,-0.25442261,0.02636838,0.02636838,WBGene00007505,C10C5.1
19723,C15H9.5.1,0.911358266,0.976619884,0.150012713,1.347514864,5.246754682,2.249760267,1.839183778,0.884510686,0.044926876,0.884510686,WBGene00015801,C15H9.5
19724,C27A12.3,0.911424799,0.976619884,-0.008567549,0.077017517,7.835427652,0.006776104,0.00036288,0.00525159,0.008534667,0.008534667,WBGene00006492,tag-146
19725,C27H5.2c,0.911299016,0.976619884,0.048758793,0.437690427,5.207983494,0.259655674,0.241327857,-0.209352851,0.046031508,0.046031508,WBGene00016172,C27H5.2
19726,F07A11.6e,0.911136887,0.976619884,-0.24757728,2.218342022,2.370931224,7.190867556,3.339940602,4.041621387,0.349918159,4.041621387,WBGene00008549,din-1
19727,F25E5.8b.2,0.911276233,0.976619884,0.073462651,0.659278177,1.754287309,0.447868962,0.074863673,0.316608883,0.577107899,0.577107899,WBGene00017789,F25E5.8
19728,F30F8.1,0.911417149,0.976619884,-0.007985211,0.071776401,8.276351629,0.019725454,0.000254968,0.004024415,0.00747281,0.00747281,WBGene00009270,F30F8.1
19729,F57C9.2,0.911149936,0.976619884,-0.018552353,0.166257313,5.519860735,0.011666405,0.003939023,0.009541976,0.037523219,0.037523219,WBGene00019009,clec-90
19730,F58A4.8,0.911015526,0.976619884,0.00805751,0.072098025,8.236528675,0.001457177,0.00025463,0.001274016,0.007542558,0.007542558,WBGene00006540,tbg-1
19731,R10D12.9.2,0.911521063,0.976619884,-0.060046237,0.540372135,5.610102667,0.331915736,0.051672145,0.386330922,0.035208784,0.386330922,WBGene00011190,swt-6
19732,Y41E3.9a,0.91102055,0.976619884,-0.013290285,0.118927273,7.582851796,0.016711241,0.001255663,0.019959881,0.009480747,0.019959881,WBGene00012767,fcd-2
19733,ZC410.4a,0.911446837,0.976619884,0.059093733,0.531352689,4.884082226,0.202640591,0.367373581,-0.288198063,0.056129939,0.056129939,WBGene00006663,twk-8
19734,ZK686.2,0.911157342,0.976619884,0.008663454,0.077644232,7.90312489,0.012514917,0.00036059,0.008682351,0.008325424,0.008682351,WBGene00022792,ZK686.2
19735,ZK742.3,0.911673651,0.976717304,-0.046118889,0.415756151,3.606138342,1.172068161,0.045869833,0.213409933,0.133216515,0.213409933,WBGene00022813,ZK742.3
19736,M01F1.8a,0.91176246,0.976762956,0.009902864,0.089363333,7.304130573,0.062281559,0.001128156,0.005702932,0.010850552,0.010850552,WBGene00010814,M01F1.8
19737,T07A9.8,0.911898457,0.976859152,-0.008738351,0.078976998,7.733801191,0.03396742,0.000472671,0.004485321,0.008883378,0.008883378,WBGene00020296,T07A9.8
19738,B0019.2,0.912001967,0.976911307,0.008394512,0.075959002,7.92499984,0.040273835,0.000392979,0.00238253,0.008261676,0.008261676,WBGene00007094,B0019.2
19739,F15E6.9b,0.912039554,0.976911307,0.204398506,1.850324106,1.608792488,4.222901365,1.782723184,3.352825763,0.649574057,3.352825763,WBGene00017489,F15E6.9
19740,Y54G11A.3,0.912103357,0.976930156,0.008051098,0.072935943,8.158049119,0.01015349,0.000285744,0.006938883,0.007693734,0.007693734,WBGene00013214,Y54G11A.3
19741,F10G7.5b,0.91241835,0.976948521,0.037960968,0.345135215,5.145466688,0.154985142,0.130827042,-0.016138971,0.047850432,0.047850432,WBGene00017369,F10G7.5
19742,F14B8.1b,0.91244395,0.976948521,0.075575057,0.687318376,4.774756372,0.127541942,0.648577436,-0.53058845,0.060032389,0.060032389,WBGene00003732,nhx-4
19743,F20G4.2,0.912390258,0.976948521,0.018995138,0.172645241,6.389397067,0.036362026,0.001843072,0.042866497,0.019805676,0.042866497,WBGene00008991,F20G4.2
19744,F23H11.1,0.912440525,0.976948521,0.008405559,0.076441466,7.879142926,0.014785009,0.000367474,0.002021824,0.008397473,0.008397473,WBGene00017757,bra-2
19745,H14N18.3,0.91221615,0.976948521,-0.021686197,0.196711542,7.257685434,0.042850716,0.000662611,0.057380535,0.011123822,0.057380535,WBGene00019203,ttr-47
19746,T20H4.3b,0.912405125,0.976948521,-0.259471674,2.358718496,2.622240881,6.082940714,2.240281641,6.105047777,0.286044545,6.105047777,WBGene00004189,pars-1
19747,Y55B1BM.1b,0.912362471,0.976948521,-0.156355149,1.420646632,4.73559211,3.072740464,0.377803066,2.649552212,0.061512222,2.649552212,WBGene00021910,stim-1
19748,K11E4.5b,0.91256958,0.977020305,0.019788484,0.180226272,6.04855342,0.039175268,0.023310259,-0.005095831,0.025412005,0.025412005,WBGene00003661,nhr-71
19749,Y4C6B.5,0.912603415,0.977020305,0.015006334,0.136725329,6.032932385,0.010628719,0.002327747,0.005350876,0.025712977,0.025712977,WBGene00021159,Y4C6B.5
19750,Y41D4B.12b,0.912688366,0.977061778,-0.022905223,0.208897351,5.363132343,0.035277744,0.023756056,-0.013153249,0.041701099,0.041701099,WBGene00021515,set-23
19751,F35D11.4.2,0.912742867,0.977064737,-0.027515254,0.251098544,5.507020059,0.030547246,0.056716983,-0.019412532,0.037858735,0.037858735,WBGene00018045,F35D11.4
19752,F58G6.9b.1,0.912788035,0.977064737,-0.051506254,0.470279892,3.93732444,0.355232266,0.22626131,0.005662908,0.105483455,0.105483455,WBGene00044107,F58G6.9
19753,M02H5.7,0.912829766,0.977064737,-0.044520427,0.406690904,3.120733186,0.137428036,0.055279953,-0.009105004,0.192816284,0.192816284,WBGene00003713,nhr-123
19754,Y5H2A.2,0.912951364,0.977145423,-0.05580984,0.51053389,2.558778821,0.273488664,0.090040997,-0.028759278,0.300926282,0.300926282,WBGene00021163,nhr-275
19755,R151.2a,0.913066135,0.977218795,0.027825695,0.254879603,5.492697515,0.220247332,0.057502576,0.039942842,0.038234611,0.039942842,WBGene00020107,R151.2
19756,ZK742.5.1,0.913216058,0.977280312,-0.295494594,2.711385106,4.141060774,8.663981193,2.322021642,8.705392151,0.09167662,8.705392151,WBGene00002256,lbp-4
19757,ZK856.1,0.913171839,0.977280312,-0.008052025,0.073845612,8.065831449,0.011163101,0.000284253,0.005175743,0.007895508,0.007895508,WBGene00000840,cul-5
19758,ZK381.5a,0.913312837,0.977334412,0.023386199,0.214826477,4.815177804,0.335362142,0.010673341,0.017773266,0.058552282,0.058552282,WBGene00022727,prkl-1
19759,K02A6.3b.1,0.913369057,0.977345107,0.167741235,1.541881033,2.039861942,2.873554391,1.688471222,1.877624455,0.457505987,1.877624455,WBGene00019294,K02A6.3
19760,T06D8.7,0.913450291,0.977382566,0.009795349,0.090123902,7.645095003,0.010044654,0.000499561,0.011683915,0.00922267,0.011683915,WBGene00011528,T06D8.7
19761,C49H3.16,0.913607773,0.977388073,-0.077100462,0.71067512,1.825457056,0.418218071,0.212942874,0.106395413,0.544645815,0.544645815,WBGene00219436,C49H3.16
19762,F43C1.5,0.913592479,0.977388073,0.040913387,0.377052981,3.29569357,0.116961177,0.045109966,0.097765663,0.168143459,0.168143459,WBGene00009649,F43C1.5
19763,F44C4.3,0.913686575,0.977388073,-0.047035207,0.433945371,8.520586257,0.680539571,0.000277516,0.282185361,0.007142113,0.282185361,WBGene00000784,cpr-4
19764,K10C3.5a,0.913613944,0.977388073,-0.009333324,0.086036275,7.923336747,0.020890526,0.000406919,0.010696442,0.008266456,0.010696442,WBGene00010732,K10C3.5
19765,Y57G11C.24h,0.913679109,0.977388073,-0.012285323,0.113334171,6.586855386,0.015356988,0.001957993,0.013432762,0.017308959,0.017308959,WBGene00001330,eps-8
19766,B0564.7b,0.913959225,0.977468797,-0.025225483,0.233469906,5.256898058,0.165319085,0.034019267,0.047743028,0.044640578,0.047743028,WBGene00007207,B0564.7
19767,H19N07.1b,0.913929467,0.977468797,-0.035174874,0.325441701,5.553091026,0.219331437,0.044462735,0.114405717,0.036661768,0.114405717,WBGene00010405,erfa-3
19768,H28G03.2b,0.914021916,0.977468797,-0.117944473,1.092412842,1.452235952,1.307794425,1.052463259,0.219919808,0.737585467,0.737585467,WBGene00019250,H28G03.2
19769,K04G2.5a,0.913860546,0.977468797,0.010610653,0.098092047,7.269769452,0.018789825,0.00338239,0.003175213,0.011050684,0.011050684,WBGene00010564,ath-1
19770,M01D7.7c,0.914039426,0.977468797,0.05983869,0.554344931,5.996231321,0.299911479,0.434512433,-0.084286953,0.026435021,0.026435021,WBGene00001196,egl-30
19771,ZC449.2,0.913903344,0.977468797,0.056922062,0.526488596,2.512777694,0.134634294,0.103566682,0.039800579,0.312218681,0.312218681,WBGene00022612,ZC449.2
19772,C30B5.4,0.914086767,0.977469984,-0.008679095,0.080447509,7.637369682,0.008614954,0.000453909,0.008313864,0.009253794,0.009253794,WBGene00016245,C30B5.4
19773,T01B11.7.2,0.914161019,0.977499946,-0.230416565,2.137611831,1.93626139,7.557692405,2.019561613,4.834514898,0.497704229,4.834514898,WBGene00003837,oat-1
19774,F42G9.6a,0.914279389,0.977519897,-0.152155729,1.413530152,4.054658378,6.303848762,2.899810505,-0.487295722,0.09729073,0.09729073,WBGene00018364,dagl-2
19775,F54D5.15b.2,0.914318379,0.977519897,0.192777092,1.791721631,1.831621343,3.515506387,1.984864449,2.830535156,0.54192145,2.830535156,WBGene00010057,F54D5.15
19776,R11A8.7f,0.914239602,0.977519897,0.160636946,1.491625812,5.273456836,3.087191918,0.615076083,2.722345264,0.044175478,2.722345264,WBGene00011240,R11A8.7
19777,B0457.2,0.914685516,0.977643273,0.021201389,0.197902607,5.011449162,0.036480437,0.006808964,0.037108526,0.051939199,0.051939199,WBGene00007178,B0457.2
19778,C05B10.1a,0.914711215,0.977643273,-0.079533379,0.742622281,2.959859926,0.616560584,0.60840392,-0.297629994,0.218827857,0.218827857,WBGene00003043,lip-1
19779,D1005.2,0.914609321,0.977643273,-0.025836659,0.240954127,4.44548411,0.126100921,0.012846456,0.048634684,0.074241881,0.074241881,WBGene00016996,D1005.2
19780,F32H5.7a,0.914652884,0.977643273,-0.18618644,1.737274843,1.453218108,3.737654277,1.169355794,3.357830028,0.736998464,3.357830028,WBGene00006693,twk-43
19781,F37H8.2,0.914654657,0.977643273,-0.029266408,0.273085699,4.108268192,0.234623053,0.018094775,0.014991563,0.093768923,0.093768923,WBGene00009511,F37H8.2
19782,F52C9.8g,0.914542462,0.977643273,0.042941945,0.400164449,5.874517341,0.253697932,0.161800521,0.078396858,0.028976361,0.078396858,WBGene00004095,pqe-1
19783,C41G7.5b,0.914761359,0.977647446,0.1251763,1.169491432,1.756531782,2.175430651,0.909151795,1.142413521,0.576055283,1.142413521,WBGene00000096,ahr-1
19784,C01G12.3,0.915321429,0.977785556,-0.027205932,0.255865904,4.265837212,0.034700849,0.014097489,0.008338841,0.084103553,0.084103553,WBGene00007244,C01G12.3
19785,C16C10.3,0.915467201,0.977785556,-0.009256364,0.087204787,9.899962312,0.033609574,5.78E-05,0.011349233,0.008164686,0.011349233,WBGene00007624,hrde-1
19786,C34D4.13,0.915035713,0.977785556,-0.012226649,0.114600849,7.043330968,0.021765902,0.000909342,0.018790689,0.012657087,0.018790689,WBGene00016404,mutd-1
19787,F22A3.1a,0.915301422,0.977785556,-0.035305491,0.331961784,4.779092736,0.098778458,0.10542657,-0.005081132,0.059871369,0.059871369,WBGene00017687,ets-4
19788,F31F4.1,0.915287875,0.977785556,-0.030025125,0.282267531,4.024117026,0.254805268,0.020155864,0.055793918,0.099356575,0.099356575,WBGene00017957,F31F4.1
19789,F45E12.2,0.91523331,0.977785556,0.009743457,0.091539486,8.061017401,0.022014135,0.000315994,0.012253222,0.007906781,0.012253222,WBGene00000271,brf-1
19790,K04F10.4c.1,0.915491788,0.977785556,-0.099560896,0.938243397,2.831750443,1.390474425,0.617964165,0.702486843,0.242147627,0.702486843,WBGene00000254,bli-4
19791,T10B11.8b,0.915257482,0.977785556,-0.01950708,0.183320903,6.811174153,0.066654742,0.013437488,0.036972342,0.01480477,0.036972342,WBGene00020404,T10B11.8
19792,Y39G10AL.3.2,0.915390312,0.977785556,0.061788457,0.581581956,5.960627379,0.407417673,0.480201053,-0.165680418,0.027155304,0.027155304,WBGene00000408,cdk-7
19793,Y53H1A.2c,0.915410659,0.977785556,-0.019426205,0.182892706,5.283833725,0.023092567,0.006289205,0.00388701,0.043885408,0.043885408,WBGene00013178,Y53H1A.2
19794,Y71H2B.8,0.915484134,0.977785556,0.025997773,0.244975916,4.388199491,0.014423906,0.012803197,0.004751218,0.077216602,0.077216602,WBGene00022197,Y71H2B.8
19795,Y73B6BL.18b.1,0.915444798,0.977785556,0.139875935,1.317429534,4.178889696,2.480219362,2.514112912,-0.309050693,0.089317954,0.089317954,WBGene00004881,smg-3
19796,ZK1236.3a,0.914963036,0.977785556,-0.066632886,0.624016757,3.596913014,0.476315956,0.449985519,0.085767198,0.13410985,0.13410985,WBGene00023405,sor-1
19797,C11E4.2,0.915694982,0.977805,-0.068391482,0.646067874,2.083826355,0.289713801,0.184648367,0.011272712,0.44145718,0.44145718,WBGene00007517,gpx-3
19798,C47B2.3.3,0.9155932,0.977805,0.046786945,0.441443211,3.787934656,0.13822206,0.175267773,0.004827475,0.117040389,0.117040389,WBGene00006529,tba-2
19799,F41B5.3,0.915604743,0.977805,0.056630811,0.534395204,2.611049945,0.418786554,0.139755572,0.06058121,0.288611779,0.288611779,WBGene00018261,cyp-33C5
19800,F55G1.8.2,0.91567611,0.977805,0.016218129,0.153171974,6.724121909,0.066812975,0.019461443,0.008075167,0.015731038,0.015731038,WBGene00004044,plk-3
19801,C03G5.8,0.916610805,0.977982879,-0.046548186,0.444569947,5.342472559,0.217837497,0.025241939,0.271221717,0.042264993,0.271221717,WBGene00023477,nspc-1
19802,C23H5.8b.1,0.916625491,0.977982879,-0.085744488,0.819068685,5.096076124,2.625027203,0.549612669,0.456697597,0.049324617,0.456697597,WBGene00016027,C23H5.8
19803,C48G7.3f.1,0.916415215,0.977982879,0.02778804,0.264773226,7.336442378,0.085354934,0.014527325,0.090629967,0.010672451,0.090629967,WBGene00008183,rin-1
19804,C50F7.10,0.91638103,0.977982879,0.025539891,0.243252301,6.068982238,0.129248363,0.002489838,0.086267685,0.025024159,0.086267685,WBGene00016848,klo-1
19805,F09B12.1b.1,0.916268137,0.977982879,-0.070688213,0.672352179,2.271788059,0.823449879,0.299009567,0.068175669,0.379076612,0.379076612,WBGene00008605,mlt-9
19806,F55A12.4b,0.916318883,0.977982879,-0.072437352,0.689408512,2.313250244,0.790862581,0.346341385,-0.15906802,0.366584759,0.366584759,WBGene00000966,dhs-2
19807,K08E4.5a,0.91643979,0.977982879,-0.089064087,0.848881278,1.253027366,1.174413997,0.214341076,0.70939975,0.866558059,0.866558059,WBGene00010669,bath-37
19808,M142.6c,0.916350942,0.977982879,0.030876679,0.29397587,7.473273205,0.09784447,0.020719372,0.108913346,0.009976462,0.108913346,WBGene00010923,rle-1
19809,R151.2d.1,0.916647908,0.977982879,-0.029198557,0.278992622,6.316343233,0.103588784,0.09590307,-0.03024381,0.020852255,0.020852255,WBGene00020107,R151.2
19810,T04C4.1a,0.916060819,0.977982879,-0.015417233,0.14627776,8.074434783,0.040094569,0.000344332,0.031751443,0.007875548,0.031751443,WBGene00020208,T04C4.1
19811,T21H8.2,0.916647491,0.977982879,0.082900247,0.79210904,1.586584807,0.504307216,0.279755678,0.059985424,0.661399419,0.661399419,WBGene00005063,sra-37
19812,W07E6.3c.1,0.916223878,0.977982879,0.094302852,0.896487621,2.450601907,0.163132943,0.877343808,-0.757111171,0.328191274,0.328191274,WBGene00021075,W07E6.3
19813,Y105E8A.12b,0.916508977,0.977982879,-0.235200275,2.243588582,1.750259155,6.30101303,2.950580469,4.599954119,0.579001832,4.599954119,WBGene00013672,catp-1
19814,Y105E8A.1a,0.915970438,0.977982879,-0.113573428,1.076414385,2.420843973,1.388368074,0.701692605,1.036309288,0.336136437,1.036309288,WBGene00013666,Y105E8A.1
19815,Y60A3A.8,0.916007439,0.977982879,0.010526536,0.099811423,6.904177199,0.077702703,0.001057488,0.004803332,0.013885992,0.013885992,WBGene00013359,Y60A3A.8
19816,Y87G2A.17,0.916495467,0.977982879,-0.015811192,0.150799356,5.790462202,0.011034973,0.003252849,0.00219784,0.03085782,0.03085782,WBGene00013603,Y87G2A.17
19817,ZK858.6b.2,0.916464447,0.977982879,-0.009530888,0.090867031,8.207064286,0.009932097,0.002262505,0.010122721,0.007597156,0.010122721,WBGene00014119,ZK858.6
19818,C07H6.1,0.9167089,0.977998601,0.009218715,0.088149689,7.286455071,0.00823912,0.000703501,0.002060436,0.010952051,0.010952051,WBGene00002986,lig-4
19819,M01B12.5b.1,0.916848168,0.978097827,-0.023163596,0.221863472,5.61149183,0.106774752,0.030018617,0.043816483,0.0351738,0.043816483,WBGene00019698,riok-1
19820,F22G12.7,0.917244597,0.978471368,-0.053565083,0.515518893,2.534234037,0.389063899,0.091742245,0.011519931,0.306897348,0.306897348,WBGene00044707,F22G12.7
19821,C56C10.7b.3,0.917487099,0.978483215,-0.044386047,0.428438366,5.096219334,0.221313109,0.108591575,0.166747575,0.049320291,0.166747575,WBGene00016964,C56C10.7
19822,F23D12.1,0.917353446,0.978483215,-0.083620617,0.805841886,1.441299831,0.635007893,0.229919133,0.448927013,0.744152585,0.744152585,WBGene00009085,F23D12.1
19823,F53C3.13c,0.917425621,0.978483215,0.009538327,0.092000349,7.422649392,0.011745794,0.002472303,0.006413119,0.010223794,0.010223794,WBGene00018756,F53C3.13
19824,Y69H2.3f,0.917458724,0.978483215,0.076073332,0.734048016,6.355513887,1.025907393,0.787959091,-0.10923733,0.020280644,0.020280644,WBGene00013481,Y69H2.3
19825,ZK507.3,0.917317074,0.978483215,0.066319576,0.638831671,2.17578069,0.507009582,0.202438164,0.273973121,0.409720691,0.409720691,WBGene00013979,ZK507.3
